name,sentence_id,,,,,
,,,,,,
Ann,1
Ann,3
Salye,3
Oogaboo,5
Ann,5
Ozma,9
Oogaboo,9
Ozma,11
Emperors,11
Oogaboo,12
Jol Jemkiph Soforth,12
Jol,13
Oogaboo,13
Ann Soforth,14
Ann,15
Ann,16
Oogaboo,16
Oogaboo,19
Ann,19
Salye,20
Ann,20
Salye,22
Ann,23
Ozma,23
Ann,25
Salye,26
Oz,27
Ann,27
Ann,29
Ozma,30
Oogaboo,31
Ozma,31
Ozma,32
Ann,33
Ozma,33
Ann,36
Ozma,39
Ann,40
Oogaboo,42
Salye,43
Jo Apple,45
Jo,46
Ann,46
Jo Apple,47
Oogaboo,49
Ann,49
Ann,52
Jo Bunn,55
Jo,56
Ann,56
Ann,60
Jo Cone,64
Jo,65
Ann,65
Jo Cone,66
Ann,69
Jo Cone,72
Ann,72
Jo Clock,72
Ann,73
Ann,75
Jo Clock,78
Ann,80
Jo Plum,81
Jo Egg,81
Jo Banjo,81
Jo Cheese,81
Jo Nails,81
Colonels,81
Oogaboo,81
Jo Nails,82
Jo Cake,82
Jo Ham,82
Jo Stockings,82
Jo Sandwich,82
Jo Padlocks,82
Jo Sundae,82
Jo Buttons,82
Ann,83
Oogaboo,84
Lieutenants,84
Captains,84
Colonels,84
Jo Candy,85
Oogaboo,88
Jo Candy,89
Ann,89
Oogaboo,89
Jo Files,89
Oogaboo,95
Ann,97
Files,97
Colonels,99
Captains,99
Ann,100
Ozma,102
Ozma,103
Files,103
Oogaboo,107
Ann,108
Files,109
Files,112
Ann Soforth,113
Ann,113
Oogaboo,115
Salye,119
Bunn,121
Files,124
Ann,126
Salye,129
Colonels,133
Colonels,134
Majors,134
Captains,134
Captains,134
Files,135
Ann,136
Ozma,138
Ruler of Oz,139
Ann Soforth,139
Glinda the Good,140
Ozma,141
Glinda,141
Glinda,143
Glinda,143
Sorceress,144
Ann Soforth,144
Oogaboo,144
Ozma,145
Glinda the Good,145
Wizard of Oz,145
Ann,145
Oz,145
Glinda,146
Ozma,146
Oogaboo,147
Ann,148
Ozma,148
Oz,148
Oogaboo,149
Oz,151
Ann,152
Ann,155
Oogaboo,164
Ann,165
Ann,170
Major Nails,172
Files,174
Ann,176
Files,181
Files,185
Buttons,186
Files,187
Banjo,188
Files,190
Ann,197
Files,198
Oogaboo,202
Files,207
Rak,208
Files,210
Files,216
Ann,233
Oogaboo,233
Files,236
Rak,236
Ann,241
Files,241
Files,242
Ann,244
Files,247
Ann,247
Oogaboo,250
Oogaboo,250
Ann,251
Betsy Bobbin,254
Hank,255
Betsy,256
Hank,258
Betsy,261
Hank,262
Betsy,262
Betsy,266
Hank,267
Hank,269
Betsy,272
Hank,272
Betsy,273
Hank,274
Betsy,275
Betsy Bobbin,277
Hank,279
Hank,281
Betsy,282
Betsy,285
Hank,287
Hank,288
Betsy,289
Betsy,291
Hank,292
Hank,295
Betsy,296
Rose,298
Rose,298
Betsy,299
Hank,299
Roses,299
Roses,300
Betsy,302
Roses,303
Hank,304
Betsy,304
Moss Rose,306
Betsy,308
Hank,309
Roses,310
Hank,310
Hank,311
Hank,312
Hank,313
Betsy,318
Roses,321
Hank,323
Moss Rose,324
Betsy,325
Roses,326
Tea Rose,326
Royal Gardener,326
Royal Gardener,328
Betsy,328
Rose,330
Royal Gardener,332
Hank,336
Gardener,336
Betsy,337
Hank,337
Gardener,338
Betsy,339
Gardener,339
Roses,339
Betsy,342
Royal Gardener,346
Betsy,347
Betsy,351
Shaggy Man,353
Betsy,356
Hank,358
Betsy,358
Roses,358
Royal Gardener,359
Roses,359
Shaggy,362
Gardener,365
Shaggy,367
Gardener,368
Hank,372
Royal Gardener,373
Betsy,374
Shaggy,378
Betsy,381
Ozma,383
Betsy,384
Ozma,387
Dorothy,389
Dorothy,389
Shaggy,389
Betsy,391
Oz,392
Shaggy,393
Betsy,396
Shaggy,397
Shaggy,405
Shaggy,409
Nome King,410
Ruggedo,413
Ruggedo,418
Shaggy,424
Betsy,427
Shaggy,428
Love Magnet,432
Betsy,433
Shaggy,437
Betsy,438
Hank,439
Magnet,439
Shaggy,439
Royal Gardener,440
Betsy,442
Shaggy Man,442
Magnet,442
Gardener,442
Shaggy,442
Shaggy Man,447
Gardener,449
Betsy,451
Shaggy,452
Gardener,454
Royal Bushes,456
Betsy,457
Shaggy,461
Betsy,462
Shaggy Man,464
Gardener,465
Gardener,466
Shaggy,467
Gardener,467
Shaggy,468
Betsy,468
Hank,468
Betsy,474
Royal,475
Betsy,477
Gardener,478
Betsy,479
Roses,479
Gardener,480
Shaggy,485
Royal Bush,486
Ozga,487
Ozma,487
Oz,487
Gardener,488
Roses,488
Betsy,488
Shaggy,488
Betsy,491
Shaggy,491
Rose,491
Betsy,492
Shaggy,492
Gardener,493
Roses,493
Roses,494
Betsy,496
Jacque Rose,499
Royal Bush,504
Moss Rose,505
Gardener,506
Tea Rose,507
Shaggy,508
Ozga,511
Roses,511
Shaggy,512
Betsy,514
Gardener,516
Magnet,519
Gardener,522
Gardener,525
Shaggy,526
Ozga,526
Gardy,526
Shaggy,526
Gardener,529
Hank,532
Gardener,532
Roses,533
Hank,533
Betsy,534
Ozga,534
Shaggy,534
Rose,536
Betsy,536
Hank,536
Shaggy,536
Royal Gardener,537
Roses,538
Shaggy,539
Hank,541
Betsy,541
Hank,543
Hank,544
Shaggy Man,544
Ozga,545
Shaggy Man,546
Shaggy,547
Ruggedo,548
Betsy,550
Shaggy,551
Ruggedo,553
Betsy,554
Shaggy,556
Polychrome,560
Rainbow,564
Polychrome,564
Polychrome,565
Polychrome,570
Betsy Bobbin,577
Polychrome,577
Hank,577
Princess,577
Shaggy,577
Polychrome,579
Polychrome,586
Shaggy Man,587
Polychrome,589
Rain_bow,589
Shaggy,590
Polychrome,594
Shaggy,596
Polychrome,597
Shaggy Man,597
Rainbow,600
Betsy,604
Shaggy,604
Polychrome,606
Rose Princess,607
Ruggedo,609
Betsy,610
Ruggedo,612
Rainbow,612
Nome King,614
Polychrome,614
Polychrome,616
Betsy,618
Ruggedo,618
Polychrome,619
Shaggy,623
Rose,623
Betsy,624
Hank,624
Hank,624
Betsy,626
Shaggy,626
Hank,626
Betsy,627
Rose,627
Polychrome,627
Rainbow,627
Ozga,627
Polychrome,628
Shaggy,630
Betsy,636
Shaggy,637
Hank,642
Betsy,643
Shaggy,646
Betsy,646
Polychrome,647
Shaggy,648
Shaggy,651
Betsy,652
Hank,653
Betsy,658
Shaggy,662
Betsy,664
Betsy,666
Shaggy,667
Rose,669
Polychrome,669
Betsy,671
SMITH,674
Speaks,675
Betsy,678
Clockwork,679
Clockwork,680
Polychrome,683
Shaggy,684
Shaggy,688
Tik,688
Tok,688
Shaggy,689
Tik,689
Tok,689
Betsy,691
Polychrome,694
Betsy,695
Shaggy,696
Betsy,701
Shaggy,702
Tik,702
Tok,702
Shaggy,707
Betsy,707
Tik,707
Tok,707
Shaggy,708
Tik,709
Tok,709
Oz,710
Glin,711
Nome,711
Rug,711
Ma,714
Shaggy,715
Ruggedo,716
Tok,717
Tik,718
Tok,718
Tik,720
Tok,720
Polychrome,721
Ruggedo,721
Betsy,723
Ruggedo,725
Tik,726
Tok,726
Shaggy,727
Betsy,729
Shaggy,732
Tok,735
Shaggy,735
Oogaboo,736
Ann Soforth,737
Cone,739
Tik,739
Tok,739
Shaggy,739
Mercy,739
Mercy,740
Ann,745
Shaggy,746
Tok,747
Ozga,748
Roseland,748
Polychrome,749
Bow,749
Betsy Bobbin,750
Hank,750
Ann,751
Betsy,753
Files,754
Colonels,757
Majors,757
Captains,757
Ann,758
Oogaboo,758
Shaggy,760
Betsy,763
Betsy,766
Polychrome,766
Rose,766
Ann,768
Majors,772
Captains,772
Hank,773
Betsy,776
Polychrome,776
Ann,777
Hank,779
Betsy,780
Files,783
Shaggy,785
Tik,785
Tok,785
Ann,786
Files,787
Files,794
Shaggy,794
Love Magnet,795
Shaggy Man,795
Oogabooite,795
Ann,796
Love Magnet,796
Shaggy,796
Shaggy,797
Oogaboo,798
Shaggy,799
Ruggedo,800
Ann,802
Major Stockings,804
Shaggy,805
Files,811
Ann,812
Ruggedo,814
Shaggy,815
Oogaboo,815
Plum,819
Ann,824
Private Files,825
Ruggedo,825
Ann,830
Shaggy,830
Shaggy,832
Ruggedo,834
Colonel Cheese,835
Tik,837
Tok,837
Polychrome,840
Tik,842
Tok,842
Tok,843
Betsy,843
Shaggy,844
Tok,845
Tok,846
Tik,847
Tok,847
Ann,848
Files,850
Tok,851
Files,853
Ann,853
Tik,854
Tok,854
Ann,855
Tok,855
Ruggedo,855
Colonels,858
Majors,859
Captains,860
Tok,861
Ann,864
Clockwork Man,865
Files,866
Tik,866
Tok,866
Shaggy,868
Ann,871
Ruggedo,872
Shaggy,873
Rose,879
Files,882
Rose,883
Ozga,893
Files,896
Ruggedo,899
Rash,899
Files,900
Ruggedo,900
Nome King,903
Ruggedo,904
Ruggedo,906
Ruggedo,908
Kaliko,911
Chamberlain,911
Ruggedo,913
Kaliko,916
Chamberlain,918
Ruggedo,919
Kaliko,921
Kaliko,924
Kaliko,925
Tok,931
Ruggedo,931
Kaliko,934
Dorothy,935
Ruggedo,935
Dorothy,937
Ozma,937
Kaliko,940
Pooh,944
Ruggedo,944
Kaliko,947
Polychrome,949
Rainbow,949
Ruggedo,952
Kaliko,955
Kaliko,961
Ruggedo,963
Shaggy,965
Tok,969
Ann,969
Betsy Bobbin,970
Hank,970
Polychrome,970
Shaggy,970
Clockwork Man,971
Tik,973
Tok,973
Tik,974
Tok,974
Kaliko,974
Cone,975
Tok,976
Cone,978
Betsy,979
Polychrome,979
Ozga,980
Ann,980
Ann,983
Shaggy,984
Tok,990
Files,991
Polychrome,991
Ann,996
Betsy,996
Polychrome,996
Hank,998
Betsy,1002
Polychrome,1003
Betsy,1004
Ozga,1005
Shaggy,1005
Kaliko,1008
Ruggedo,1010
Kaliko,1010
Kaliko,1012
Tititi,1013
Hoochoo,1013
Ruggedo,1014
Hoochoo,1015
Kaliko,1016
Eared Hearer,1020
Kaliko,1020
Ruggedo,1022
Ruggedo,1024
Kaliko,1027
Eared Hearer,1028
Ruggedo,1029
Kaliko,1032
Hearer,1038
Ruggedo,1041
Hearer,1042
Kaliko,1042
Ruggedo,1042
Royal Chamberlain,1042
Hearer,1043
Kaliko,1043
Kaliko,1044
Jack,1047
Jill,1047
Tititi,1048
Hoochoo,1048
Kaliko,1048
Magician,1049
Kaliko,1050
Ruggedo,1050
Magician,1051
Chamberlain,1052
Ruggedo,1053
